epochs,octoFlash (r),octoFlash (w),octoFlash (r+w),octoFlash (r cycles),octoFlash (w cycles),octoFlash (cycles),hyperRAM (r),hyperRAM (w),hyperRAM (r+w),hyperRAM (r cycles),hyperRAM (w cycles),hyperRAM (cycles),npuRAM6 (r),npuRAM6 (w),npuRAM6 (r+w),npuRAM6 (r cycles),npuRAM6 (w cycles),npuRAM6 (cycles),cpuRAM2 (r),cpuRAM2 (w),cpuRAM2 (r+w),cpuRAM2 (r cycles),cpuRAM2 (w cycles),cpuRAM2 (cycles),flexMEM (r),flexMEM (w),flexMEM (r+w),flexMEM (r cycles),flexMEM (w cycles),flexMEM (cycles),cpuRAM1 (r),cpuRAM1 (w),cpuRAM1 (r+w),cpuRAM1 (r cycles),cpuRAM1 (w cycles),cpuRAM1 (cycles),bus port 1 (r),bus port 1 (w),bus port 0 (r),bus port 0 (w),epoch OPS,epoch OPS vs total %,epoch compute (cyles),epoch compute (cyles) vs Tot %,max (cycles),max (cycles) vs Tot %,epoch average ATON power (mW),epoch average ATON power vs Tot %,epoch average memory power (mW),epoch average memory power vs Tot %
580 ,2304,0,2304,13824,0,13824,0,0,0,0,0,0,51200,102400,153600,8000,38000,46000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27136,51200,26368,51200,460800,0.000104873,25600,0.000657646,38000,0.000413523,45.2147,0.000696466,45.093,0.000355697
581 ,65536,0,65536,131070,0,131070,0,0,0,0,0,0,512000,76800,588800,22288,8000,30288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270336,76800,307200,0,13158400,0.00299472,68267,0.00175373,393216,0.00427905,62.1973,0.00255484,251.276,0.00528558
582 ,0,0,0,0,0,0,0,0,0,0,0,0,102400,25600,128000,8000,32000,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51200,25600,51200,0,51200,1.16526e-05,25600,0.000657646,32000,0.00034823,24.6085,0.000379059,22.9535,0.000181059
583 ,65536,0,65536,131070,0,131070,0,0,0,0,0,0,435200,51200,486400,46288,8000,54288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230400,25600,270336,25600,13132800,0.00298889,68267,0.00175373,393216,0.00427905,65.1686,0.00267689,244.45,0.005142
584 ,0,0,0,0,0,0,0,0,0,0,0,0,25600,25600,51200,32000,4000,36000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25600,0,0,25600,0,0,0,0,32000,0.00034823,0,0.000230952,0,6.86184e-05
585 ,2304,0,2304,13824,0,13824,0,0,0,0,0,0,25600,76800,102400,4000,6000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768,51200,27136,25600,460800,0.000104873,25600,0.000657646,25600,0.000278584,32.1632,0.000495428,36.394,0.000287079
586 ,0,0,0,0,0,0,0,0,0,0,0,0,102400,51200,153600,8000,4000,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51200,0,51200,51200,25600,5.8263e-06,25600,0.000657646,25600,0.000278584,7.06998,0.000108903,26.901,0.000212197
587 ,0,0,0,0,0,0,0,0,0,0,0,0,102400,25600,128000,8000,32000,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51200,25600,51200,0,51200,1.16526e-05,25600,0.000657646,32000,0.00034823,24.6085,0.000379059,22.9535,0.000181059
588 ,65536,0,65536,131070,0,131070,0,0,0,0,0,0,409600,25600,435200,14288,4000,18288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270336,0,204800,25600,13132800,0.00298889,68267,0.00175373,393216,0.00427905,59.5461,0.00244593,241.188,0.00507339
589 ,0,0,0,0,0,0,0,0,0,0,0,0,25600,25600,51200,32000,4000,36000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25600,25600,0,0,0,0,0,32000,0.00034823,0,0.000230952,0,6.86184e-05
590 ,2304,0,2304,13824,0,13824,0,0,0,0,0,0,25600,76800,102400,4000,6000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768,51200,27136,25600,460800,0.000104873,25600,0.000657646,25600,0.000278584,32.1632,0.000495428,36.394,0.000287079
591 ,0,0,0,0,0,0,0,0,0,0,0,0,102400,51200,153600,8000,4000,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102400,0,0,51200,25600,5.8263e-06,25600,0.000657646,25600,0.000278584,7.06998,0.000108903,26.901,0.000212197
592 ,0,0,0,0,0,0,0,0,0,0,0,0,102400,25600,128000,8000,32000,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51200,0,51200,25600,51200,1.16526e-05,25600,0.000657646,32000,0.00034823,24.6085,0.000379059,22.9535,0.000181059
593 ,65536,0,65536,131070,0,131070,0,0,0,0,0,0,409600,25600,435200,14288,4000,18288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204800,25600,270336,0,13132800,0.00298889,68267,0.00175373,393216,0.00427905,59.5461,0.00244593,241.188,0.00507339
594 ,0,0,0,0,0,0,0,0,0,0,0,0,25600,25600,51200,32000,4000,36000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25600,0,0,25600,0,0,0,0,32000,0.00034823,0,0.000230952,0,6.86184e-05
595 ,2304,0,2304,13824,0,13824,0,0,0,0,0,0,25600,76800,102400,4000,6000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26368,25600,1536,51200,460800,0.000104873,25600,0.000657646,25600,0.000278584,32.1632,0.000495428,36.394,0.000287079
596 ,0,0,0,0,0,0,0,0,0,0,0,0,102400,51200,153600,8000,4000,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102400,0,0,51200,25600,5.8263e-06,25600,0.000657646,25600,0.000278584,7.06998,0.000108903,26.901,0.000212197
597 ,0,0,0,0,0,0,0,0,0,0,0,0,102400,25600,128000,8000,32000,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51200,25600,51200,0,51200,1.16526e-05,25600,0.000657646,32000,0.00034823,24.6085,0.000379059,22.9535,0.000181059
598 ,65536,0,65536,131070,0,131070,0,0,0,0,0,0,409600,25600,435200,14288,4000,18288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270336,0,204800,25600,13132800,0.00298889,68267,0.00175373,393216,0.00427905,59.5461,0.00244593,241.188,0.00507339
599 ,0,0,0,0,0,0,0,0,0,0,0,0,25600,25600,51200,32000,4000,36000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25600,0,0,25600,0,0,0,0,32000,0.00034823,0,0.000230952,0,6.86184e-05
600 ,2304,0,2304,13824,0,13824,0,0,0,0,0,0,25600,76800,102400,4000,6000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26368,25600,1536,51200,460800,0.000104873,25600,0.000657646,25600,0.000278584,32.1632,0.000495428,36.394,0.000287079
601 ,0,0,0,0,0,0,0,0,0,0,0,0,102400,51200,153600,8000,4000,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51200,51200,51200,0,25600,5.8263e-06,25600,0.000657646,25600,0.000278584,7.06998,0.000108903,26.901,0.000212197
602 ,0,0,0,0,0,0,0,0,0,0,0,0,102400,25600,128000,8000,32000,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51200,25600,51200,0,51200,1.16526e-05,25600,0.000657646,32000,0.00034823,24.6085,0.000379059,22.9535,0.000181059
603 ,65536,0,65536,131070,0,131070,0,0,0,0,0,0,409600,25600,435200,14288,4000,18288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204800,25600,270336,0,13132800,0.00298889,68267,0.00175373,393216,0.00427905,59.5461,0.00244593,241.188,0.00507339
604 ,0,0,0,0,0,0,0,0,0,0,0,0,25600,25600,51200,32000,4000,36000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25600,0,0,25600,0,0,0,0,32000,0.00034823,0,0.000230952,0,6.86184e-05
605 ,0,0,0,0,0,0,0,0,0,0,0,0,25600,256,25856,4000,40,4040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,25600,0,0,0,25600,0.000657646,25600,0.000278584,10.7933,0.000166255,4.79098,3.77916e-05
606 ,8192,0,8192,16380,0,16380,0,0,0,0,0,0,512,32,544,14,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,8192,32,16416,3.73612e-06,2731,7.01575e-05,49152,0.000534882,74.7404,0.000122817,660.856,0.000556109
607 ,8192,0,8192,16380,0,16380,0,0,0,0,0,0,512,256,768,26,40,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,256,512,0,16640,3.7871e-06,2731,7.01575e-05,49152,0.000534882,75.88,0.000124689,661.18,0.000556382
608 ,0,0,0,0,0,0,0,0,0,0,0,0,102400,25600,128000,16000,4000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25600,25600,76800,0,51200,1.16526e-05,25600,0.000657646,25600,0.000278584,16.4882,0.000253977,22.9535,0.000181059
609 ,2816,0,2816,16896,0,16896,0,0,0,0,0,0,25600,102400,128000,4000,8000,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27136,25600,1280,76800,563200,0.000128179,25600,0.000657646,25600,0.000278584,38.9571,0.000600077,44.7415,0.000352924
610 ,0,0,0,0,0,0,0,0,0,0,0,0,204800,102400,307200,16000,8000,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102400,51200,102400,51200,51200,1.16526e-05,25600,0.000657646,48000,0.000522345,14.14,0.000217806,53.802,0.000424394
611 ,0,0,0,0,0,0,0,0,0,0,0,0,102400,25600,128000,8000,32000,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51200,0,51200,25600,51200,1.16526e-05,25600,0.000657646,32000,0.00034823,24.6085,0.000379059,22.9535,0.000181059
612 ,166400,0,166400,335358,0,335358,0,0,0,0,0,0,819200,64000,883200,28576,10000,38576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665600,0,573440,64000,32896000,0.0074868,136534,0.00350746,998400,0.0108648,75.5392,0.00620574,304.787,0.0128224
613 ,0,0,0,0,0,0,0,0,0,0,0,0,64000,64000,128000,80000,10000,90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64000,64000,0,0,0,0,0,80000,0.000870576,0,0.00057738,0,0.000171546
614 ,0,0,0,0,0,0,0,0,0,0,0,0,64000,640,64640,10000,100,10100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64000,0,0,640,0,0,64000,0.00164412,64000,0.00069646,10.7933,0.000415639,4.79097,9.44789e-05
615 ,51200,0,51200,102396,0,102396,0,0,0,0,0,0,2560,80,2640,74,12,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51200,80,2560,0,102480,2.33234e-05,17067,0.000438439,307200,0.00334301,76.6146,0.000786773,660.718,0.0034746
616 ,52480,0,52480,106236,0,106236,0,0,0,0,0,0,2560,640,3200,133,100,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3840,0,51200,640,103680,2.35965e-05,17067,0.000438439,314880,0.00342659,79.4228,0.000815611,677.348,0.00356205
617 ,0,0,0,0,0,0,0,0,0,0,0,0,192000,64000,256000,30000,10000,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64000,64000,128000,0,64000,1.45658e-05,64000,0.00164412,64000,0.00069646,12.7501,0.000490993,18.202,0.000358947
618 ,0,0,0,0,0,0,0,0,0,0,0,0,64000,64000,128000,10000,80000,90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64000,0,0,64000,0,0,0,0,80000,0.000870576,0,0.00057738,0,0.000171546
619 ,660100,0,660100,1324296,0,1324296,0,0,0,0,0,0,13530000,615000,14145000,760919,65663,826582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7626000,0,6970000,205000,131404992,0.0299065,1093334,0.028087,3960600,0.0431,55.7558,0.0366795,195.106,0.0657286
620 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

Total,9921732,0,9921732,22131672,0,22131672,0,0,0,0,0,0,179471248,43201128,222672376,20721644,14389745,35111389,7884800,768000,8652800,1453764,976000,2429764,0,0,0,0,0,0,0,0,0,0,0,0,
BW,1.0797e+08,0,1.0797e+08,2.40841e+08,0,2.40841e+08,0,0,0,0,0,0,1.95304e+09,4.70123e+08,2.42316e+09,2.25497e+08,1.56592e+08,3.82089e+08,8.58039e+07,8.35753e+06,9.41615e+07,1.58201e+07,1.0621e+07,2.64412e+07,0,0,0,0,0,0,0,0,0,0,0,0,

octoFlash , 9.73 MB , total bytes r/w BW,1.0797e+08
hyperRAM , ?
npuRAM6 , 425.00 KB , total bytes r/w BW,2.42316e+09
cpuRAM2 , 500.00 KB , total bytes r/w BW,9.41615e+07
flexMEM , ?
cpuRAM1 , ?

Total cycles,91893224
Total ideal cycles,38926712
Total OPS,4393867264
Total ops/cycle,47
Total ideal ops/cycle,112
Frames/sec(1000 MHz),10.8822
Ideal Frames/sec(1000 MHz),25.6893
Average ATON power mW(1000 MHz),18.0857
Average memory power mW,35.3171
Average Total power mW,53.4028
TOPS/W,0.880103
